"abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
50.3,153.128595349681,"C10H18O","O","CHO",10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.135871801841,153.12848874434,0.691632257765947,0.69,153,152.957610592126,0.0423894078737703,2,0.1,1.8,1,11.8565973228077,11,0.9,22,0.8,0,0,0,0,0,0,"Unambiguous"
46.2,153.092185279454,"C9H14O2","O2","CHO",9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.099461731614,153.09210323904,0.532386119265371,0.53,153,152.921241177709,0.0787588222906663,3,0.222222222222222,1.55555555555556,1,11.8537984377846,11,0.9,20,0.7,0,0,0,0,0,0,"Unambiguous"
9.8,153.067065231004,"C7H10N2O2","N2O2","CHNO",7,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.074341683164,153.06695112624,0.740582515976025,0.74,153,152.896149178529,0.103850821470957,4,0.285714285714286,1.42857142857143,2,11.8518636598769,11,0.9,16,0.6,0,0,0,0,0,0,"Unambiguous"
36.3,153.055805209286,"C8H10O3","O3","CHO",8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.063081661446,153.05571773374,0.56779044474297,0.57,153,152.884901729852,0.115098270148081,4,0.375,1.25,1,11.8509995527615,11,0.9,18,0.6,0,0,0,0,0,0,"Unambiguous"
12.8,153.030705160873,"C6H6N2O3","N2O3","CHNO",6,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.037981613033,153.03056562094,0.905880043322627,0.91,153,152.859829708378,0.140170291621985,5,0.5,1,2,11.8490647748538,11,0.9,14,0.4,0,0,0,0,0,0,"Unambiguous"
61.9,153.019415139098,"C7H6O4","O4","CHO",7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.026691591258,153.01933222844,0.5382875965732,0.54,153,152.848552293141,0.151447706858647,5,0.571428571428571,0.857142857142857,1,11.8482006677385,11,0.9,16,0.4,0,0,0,0,0,0,"Unambiguous"
17.6,152.035413241185,"C7H7NO3","NO3","CHNO",7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153.042689693345,152.03531664544,0.631168633580029,0.63,152,151.865649140539,0.13435085946108,5,0.428571428571429,1,2,11.7725071613538,11,0.9,16,0.4,0,0,0,0,0,0,"Unambiguous"
3.6,152.019973211405,"C3H7NO6","NO6","CHNO",3,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153.027249663565,152.02006051234,-0.570492739968839,0.57,152,151.850226351234,0.149773648766171,1,2,2.33333333333333,-5,11.7713336126538,10,0.8,8,0.9,0,0,0,0,0,0,"Unambiguous"
9.3,151.112921461912,"C10H16O","O","CHO",10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.120197914072,151.11283868054,0.544183960596693,0.54,151,150.944187423827,0.0558125761727126,3,0.1,1.6,2,11.7015473179,11,0.9,22,0.7,0,0,0,0,0,0,"Unambiguous"
10.3,151.087791413442,"C8H12N2O","N2O","CHNO",8,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.095067865602,151.08768656774,0.689343206280022,0.69,151,150.919085435794,0.0809145642061253,4,0.125,1.5,3,11.6996125399923,11,0.9,18,0.7,0,0,0,0,0,0,"Unambiguous"
31.1,151.076561391782,"C9H12O2","O2","CHO",9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.083837843942,151.07645317524,0.711558461038661,0.71,151,150.907867953676,0.0921320463237691,4,0.222222222222222,1.33333333333333,2,11.6987484328769,11,0.9,20,0.6,0,0,0,0,0,0,"Unambiguous"
5.9,150.056169423681,"C8H9NO2","NO2","CHNO",8,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.063445875841,150.05605208694,0.776738148682665,0.78,150,149.888615364363,0.111384635636767,5,0.25,1.125,3,11.6202560414692,11,0.9,18,0.5,0,0,0,0,0,0,"Unambiguous"
9,149.097267574181,"C10H14O","O","CHO",10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.104544026341,149.09718861674,0.526016328642316,0.53,149,148.930784233235,0.0692157667652964,4,0.1,1.4,3,11.5464973129923,11,1,22,0.6,0,0,0,0,0,0,"Unambiguous"
24.6,149.024537433902,"C8H6O3","O3","CHO",8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.031813886062,149.02441760614,0.798682348892244,0.8,149,148.858135304079,0.14186469592056,6,0.375,0.75,3,11.5408995429462,11,1,18,0.3,0,0,0,0,0,0,"Unambiguous"
3.7,147.08162368647,"C10H12O","O","CHO",10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148.08890013863,147.08153855294,0.574881235043913,0.57,147,146.917391031495,0.0826089685047009,5,0.1,1.2,4,11.3914473080846,11,1,22,0.5,0,0,0,0,0,0,"Unambiguous"
4.6,147.06631365694,"C6H12O4","O4","CHO",6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148.0735901091,147.06628241984,0.210956594480726,0.21,147,146.902098097282,0.0979019027184336,1,0.666666666666667,2,-3,11.3902737593846,10,0.9,14,0.9,0,0,0,0,0,0,"Unambiguous"
25.3,147.04525361632,"C9H8O2","O2","CHO",9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148.05253006848,147.04515304764,0.679277012732143,0.68,147,146.881061572491,0.118938427508908,6,0.222222222222222,0.888888888888889,4,11.3886484230615,11,1,20,0.4,0,0,0,0,0,0,"Unambiguous"
15.5,146.02486164822,"C8H5NO2","NO2","CHNO",8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147.03213810038,146.02475195934,0.746019757250355,0.75,146,145.861808983178,0.138191016821935,7,0.25,0.625,5,11.3101560316538,11,1,18,0.3,0,0,0,0,0,0,"Unambiguous"
39.3,145.050709769306,"C6H10O4","O4","CHO",6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146.057986221466,145.05063235604,0.530017344974821,0.53,145,144.888744850955,0.111255149045178,2,0.666666666666667,1.66666666666667,-2,11.2352237544769,10,0.9,14,0.7,0,0,0,0,0,0,"Unambiguous"
6.5,145.029609728609,"C9H6O2","O2","CHO",9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146.036886180769,145.02950298384,0.730943885221744,0.73,145,144.867668370752,0.132331629248341,7,0.222222222222222,0.666666666666667,5,11.2335984181538,11,1,20,0.3,0,0,0,0,0,0,"Unambiguous"
1.2,144.066647871278,"C6H11NO3","NO3","CHNO",6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145.073924323438,144.06661677304,0.214361320954519,0.21,144,143.905781765233,0.0942182347666858,2,0.5,1.83333333333333,-1,11.1595302480923,10,0.9,14,0.8,0,0,0,0,0,0,"Unambiguous"
20.7,144.045597830677,"C9H7NO","NO","CHNO",9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145.052874282837,144.04548740084,0.761307474419276,0.76,144,143.884755229296,0.115244770703953,7,0.111111111111111,0.777777777777778,6,11.1579049117692,11,1,20,0.3,0,0,0,0,0,0,"Unambiguous"
2.5,143.050305910989,"C10H8O","O","CHO",10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144.057582363149,143.05023842534,0.468463013816064,0.47,143,142.890574661457,0.109425338543076,7,0.1,0.8,6,11.0813472982692,11,1,22,0.4,0,0,0,0,0,0,"Unambiguous"
22.1,143.035105881672,"C6H8O4","O4","CHO",6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144.042382333832,143.03498229224,0.858007413452822,0.86,143,142.875391604628,0.124608395371865,3,0.666666666666667,1.33333333333333,-1,11.0801737495692,10,0.9,14,0.6,0,0,0,0,0,0,"Unambiguous"
2.2,142.08746405389,"C7H13NO2","NO2","CHNO",7,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143.09474050605,142.08735221454,0.781575544711297,0.78,142,141.928807922177,0.0711920778232695,2,0.285714285714286,1.85714285714286,0,11.0072791282077,10,0.9,16,0.8,0,0,0,0,0,0,"Unambiguous"
7.2,142.051083983721,"C6H9NO3","NO3","CHNO",6,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143.058360435881,142.05096670924,0.819766706691344,0.82,142,141.892468474319,0.107531525680685,3,0.5,1.5,0,11.0044802431846,10,0.9,14,0.6,0,0,0,0,0,0,"Unambiguous"
3.8,141.12856220439,"C9H18O","O","CHO",9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.13583865655,141.12848874434,0.516829888227283,0.52,141,140.970976791048,0.029023208951827,1,0.111111111111111,2,0,10.9335203997308,10,0.9,20,0.9,0,0,0,0,0,0,"Unambiguous"
24.7,141.05583206411,"C7H10O3","O3","CHO",7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.06310851627,141.05571773374,0.804785782813575,0.8,141,140.898327861893,0.101672138107034,3,0.428571428571429,1.42857142857143,0,10.9279226296846,10,0.9,16,0.6,0,0,0,0,0,0,"Unambiguous"
18.1,141.019451993941,"C6H6O4","O4","CHO",6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.026728446101,141.01933222844,0.843260297194657,0.84,141,140.861988414036,0.138011585964477,4,0.666666666666667,1,0,10.9251237446615,10,0.9,14,0.4,0,0,0,0,0,0,"Unambiguous"
2.4,140.071890166313,"C7H11NO2","NO2","CHNO",7,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141.079166618473,140.07170215074,1.33269552038124,1.33,140,139.91548464241,0.084515357590476,3,0.285714285714286,1.57142857142857,1,10.8522291233,10,0.9,16,0.7,0,0,0,0,0,0,"Unambiguous"
24,140.035420095971,"C6H7NO3","NO3","CHNO",6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141.042696548131,140.03531664544,0.73346960583371,0.73,140,139.879055294874,0.120944705126448,4,0.5,1.16666666666667,1,10.8494302382769,10,0.9,14,0.5,0,0,0,0,0,0,"Unambiguous"
52.4,139.076320331284,"C8H12O2","O2","CHO",8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140.083596783444,139.07645317524,-0.948319143103364,0.95,139,138.921026469551,0.0789735304485077,3,0.25,1.5,1,10.7756715098,10,0.9,18,0.7,0,0,0,0,0,0,"Unambiguous"
30.5,139.039960310282,"C7H8O3","O3","CHO",7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140.047236762442,139.04006766994,-0.766596047861098,0.77,139,138.884707048474,0.115292951525987,4,0.428571428571429,1.14285714285714,1,10.7728726247769,10,0.9,16,0.5,0,0,0,0,0,0,"Unambiguous"
18.4,139.003590289274,"C6H4O4","O4","CHO",6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140.010866741434,139.00368216464,-0.656201678533084,0.66,139,138.848377638557,0.151622361443174,5,0.666666666666667,0.666666666666667,1,10.7700737397538,10,0.9,14,0.3,0,0,0,0,0,0,"Unambiguous"
17.4,138.055959741917,"C7H9NO2","NO2","CHNO",7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.063236194077,138.05605208694,-0.664050579689984,0.66,138,137.901805223935,0.0981947760650996,4,0.285714285714286,1.28571428571429,2,10.6971791183923,10,0.9,16,0.6,0,0,0,0,0,0,"Unambiguous"
18,137.097199188132,"C9H14O","O","CHO",9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.104475640292,137.09718861674,0.0765463369483997,0.08,137,136.944115230749,0.0558847692512359,3,0.111111111111111,1.55555555555556,2,10.6234203899154,10,0.9,20,0.7,0,0,0,0,0,0,"Unambiguous"
31.7,137.072029173593,"C7H10N2O","N2O","CHNO",7,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.079305625753,137.07203650394,-0.0530879452664032,0.05,137,136.918973321274,0.0810266787264595,4,0.142857142857143,1.42857142857143,3,10.6214856120077,10,0.9,16,0.6,0,0,0,0,0,0,"Unambiguous"
31.8,137.060759167084,"C8H10O2","O2","CHO",8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.068035619244,137.06080311144,-0.318280448031124,0.32,137,136.907715898954,0.0922841010461468,4,0.25,1.25,2,10.6206215048923,10,0.9,18,0.6,0,0,0,0,0,0,"Unambiguous"
11.4,137.035599152551,"C6H6N2O2","N2O2","CHNO",6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.042875604711,137.03565099864,-0.3755796056354,0.38,137,136.882583978318,0.117416021681692,5,0.333333333333333,1,3,10.6186867269846,10,0.9,14,0.4,0,0,0,0,0,0,"Unambiguous"
48.1,136.040398577718,"C7H7NO2","NO2","CHNO",7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137.047675029878,136.04040202314,-0.025140319602118,0.03,136,135.888494653337,0.11150534666271,5,0.285714285714286,1,3,10.5421291134846,10,0.9,16,0.4,0,0,0,0,0,0,"Unambiguous"
11.6,135.081498023851,"C9H12O","O","CHO",9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136.088774476011,135.08153855294,-0.297813607266869,0.3,135,134.930664816396,0.0693351836043234,4,0.111111111111111,1.33333333333333,3,10.4683703850077,10,1,20,0.6,0,0,0,0,0,0,"Unambiguous"
2.9,134.061047434433,"C8H9NO","NO","CHNO",8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135.068323886593,134.06113746464,-0.66655307752247,0.67,134,133.911353671222,0.0886463287780259,5,0.125,1.125,4,10.3898779936,10,1,18,0.5,0,0,0,0,0,0,"Unambiguous"
3.2,134.024767413477,"C7H5NO2","NO2","CHNO",7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135.032043865637,134.02475195934,0.114447926773391,0.11,134,133.875114160862,0.124885839138074,6,0.285714285714286,0.714285714285714,4,10.3870791085769,10,1,16,0.3,0,0,0,0,0,0,"Unambiguous"
64.9,133.065826859588,"C9H10O","O","CHO",9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134.073103311748,133.06588848914,-0.459671258537955,0.46,133,132.917244368562,0.082755631438431,5,0.111111111111111,1.11111111111111,4,10.3133203801,10,1,20,0.5,0,0,0,0,0,0,"Unambiguous"
5.1,133.050576850779,"C5H10O4","O4","CHO",5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134.057853302939,133.05063235604,-0.414039605032295,0.41,133,132.902011388049,0.0979886119508535,1,0.8,2,-3,10.3121468314,9,0.9,12,0.8,0,0,0,0,0,0,"Unambiguous"
8.8,133.029516838615,"C8H6O2","O2","CHO",8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134.036793290775,133.02950298384,0.103365461567168,0.1,133,132.880974891683,0.119025108317487,6,0.25,0.75,4,10.3105214950769,10,1,18,0.3,0,0,0,0,0,0,"Unambiguous"
6.6,132.045406270187,"C8H7NO","NO","CHNO",8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133.052682722347,132.04548740084,-0.609763375347492,0.61,132,131.897963189907,0.102036810093068,6,0.125,0.875,5,10.2348279886923,10,1,18,0.4,0,0,0,0,0,0,"Unambiguous"
75.5,131.071325707553,"C6H12O3","O3","CHO",6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132.078602159713,131.07136779754,-0.318673780612313,0.32,131,130.924970294331,0.0750297056693796,1,0.5,2,-2,10.1598957115154,9,0.9,14,0.9,0,0,0,0,0,0,"Unambiguous"
2.9,131.05016569533,"C9H8O","O","CHO",9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132.05744214749,131.05023842534,-0.550745254665151,0.55,131,130.903833909567,0.0961660904328312,6,0.111111111111111,0.888888888888889,5,10.1582703751923,10,1,20,0.4,0,0,0,0,0,0,"Unambiguous"
58,130.087305139177,"C6H13NO2","NO2","CHNO",6,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131.094581591337,130.08735221454,-0.359094654062999,0.36,130,129.942048492112,0.0579515078878217,1,0.333333333333333,2.16666666666667,-1,10.0842022051308,9,0.9,14,0.9,0,0,0,0,0,0,"Unambiguous"
4.8,130.050905118152,"C5H9NO3","NO3","CHNO",5,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131.058181570312,130.05096670924,-0.469952257315572,0.47,130,129.905689115676,0.0943108843240168,2,0.6,1.8,-1,10.0814033201077,9,0.9,12,0.8,0,0,0,0,0,0,"Unambiguous"
41.4,129.019324522305,"C5H6O4","O4","CHO",5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130.026600974465,129.01933222844,-0.0592658356590189,0.06,129,128.875260391938,0.124739608061873,3,0.8,1.2,-1,10.0020468215846,9,0.9,12,0.5,0,0,0,0,0,0,"Unambiguous"
21.8,128.071693974948,"C6H11NO2","NO2","CHNO",6,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129.078970427108,128.07170215074,-0.0633394582718259,0.06,128,127.928687977316,0.0713120226838413,2,0.333333333333333,1.83333333333333,0,9.92915220022308,9,0.9,14,0.8,0,0,0,0,0,0,"Unambiguous"
56.9,128.035333953946,"C5H7NO3","NO3","CHNO",5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129.042610406106,128.03531664544,0.134130161823057,0.13,128,127.892368556239,0.107631443761306,3,0.6,1.4,0,9.9263533152,9,0.9,12,0.6,0,0,0,0,0,0,"Unambiguous"
59.6,127.112863421122,"C8H16O","O","CHO",8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.120139873282,127.11283868054,0.193104549724917,0.19,127,126.970928062252,0.0290719377476734,1,0.125,2,0,9.85539347174615,9,0.9,18,0.9,0,0,0,0,0,0,"Unambiguous"
10.8,127.051293385559,"C5H8N2O2","N2O2","CHNO",5,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.058569837719,127.05130106244,-0.0599482039921218,0.06,127,126.909426776341,0.0905732236591348,3,0.4,1.6,1,9.85065980881538,9,0.9,12,0.7,0,0,0,0,0,0,"Unambiguous"
109.8,127.04009337909,"C6H8O3","O3","CHO",6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.04736983125,127.04006766994,0.200778427230419,0.2,127,126.898239275899,0.101760724101055,3,0.5,1.33333333333333,0,9.8497957017,9,0.9,14,0.6,0,0,0,0,0,0,"Unambiguous"
20.8,127.003683358059,"C5H4O4","O4","CHO",5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.010959810219,127.00368216464,0.00932278676535874,0.01,127,126.861869910623,0.138130089376929,4,0.8,0.8,0,9.84699681667692,9,0.9,12,0.3,0,0,0,0,0,0,"Unambiguous"
25.9,126.056062810708,"C6H9NO2","NO2","CHNO",6,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.063339262868,126.05605208694,0.084397024734826,0.08,126,125.915307484841,0.0846925151592046,3,0.333333333333333,1.5,1,9.77410219531538,9,0.9,14,0.6,0,0,0,0,0,0,"Unambiguous"
9.2,126.019672789689,"C5H5NO3","NO3","CHNO",5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.026949241849,126.01966658164,0.0488719026924039,0.05,126,125.878958097244,0.121041902755707,4,0.6,1,1,9.77130331029231,9,0.9,12,0.4,0,0,0,0,0,0,"Unambiguous"
79.2,125.060812235845,"C7H10O2","O2","CHO",7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.068088688005,125.06080311144,0.0723768038264402,0.07,125,124.921168215661,0.0788317843386039,3,0.285714285714286,1.42857142857143,1,9.69754458181539,9,0.9,16,0.6,0,0,0,0,0,0,"Unambiguous"
86.5,125.024432214832,"C6H6O3","O3","CHO",6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.031708666992,125.02441760614,0.115912830042959,0.12,125,124.884828816905,0.115171183095455,4,0.5,1,1,9.69474569679231,9,0.9,14,0.4,0,0,0,0,0,0,"Unambiguous"
44.7,124.040411646456,"C6H7NO2","NO2","CHNO",6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125.047688098616,124.04040202314,0.0769571690689025,0.08,124,123.901907014686,0.0980929853139116,4,0.333333333333333,1.16666666666667,2,9.61905219040769,9,0.9,14,0.5,0,0,0,0,0,0,"Unambiguous"
41.2,123.081551092613,"C8H12O","O","CHO",8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124.088827544773,123.08153855294,0.101054002555078,0.1,123,122.944117133103,0.055882866896809,3,0.125,1.5,2,9.54529346193077,9,0.9,18,0.7,0,0,0,0,0,0,"Unambiguous"
11.3,123.056371078069,"C6H8N2O","N2O","CHNO",6,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124.063647530229,123.05638644014,-0.123824115629115,0.12,123,122.918965234788,0.0810347652117542,4,0.166666666666667,1.33333333333333,3,9.54335868402308,9,0.9,14,0.6,0,0,0,0,0,0,"Unambiguous"
92.7,123.008791050586,"C6H4O3","O3","CHO",6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124.016067502746,123.00876754234,0.189558067327149,0.19,123,122.871438335589,0.128561664410512,5,0.5,0.666666666666667,2,9.53969569188462,9,0.9,14,0.3,0,0,0,0,0,0,"Unambiguous"
23.8,121.065929928378,"C8H10O","O","CHO",8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.073206380538,121.06588848914,0.339462192653103,0.34,121,120.930746629468,0.0692533705324934,4,0.125,1.25,3,9.39024345702308,9,1,18,0.6,0,0,0,0,0,0,"Unambiguous"
20.6,121.040719913817,"C6H6N2O","N2O","CHNO",6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.047996365977,121.04073637634,-0.1348856485916,0.13,121,120.905564764634,0.0944352353664755,5,0.166666666666667,1,4,9.38830867911538,9,1,14,0.4,0,0,0,0,0,0,"Unambiguous"
22.8,120.045559339006,"C7H7NO","NO","CHNO",7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.052835791166,120.04548740084,0.594270806637806,0.59,120,119.911515395011,0.0884846049887642,5,0.142857142857143,1,4,9.31175106561538,9,1,16,0.4,0,0,0,0,0,0,"Unambiguous"
76.3,119.05031876415,"C8H8O","O","CHO",8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.05759521631,119.05023842534,0.66916890639649,0.67,119,118.917386114672,0.0826138853284988,5,0.125,1,4,9.23519345211538,9,1,18,0.4,0,0,0,0,0,0,"Unambiguous"
1.3,119.035158755393,"C4H8O4","O4","CHO",4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.042435207553,119.03498229224,1.47000644305843,1.47,119,118.902243033716,0.0977569662837965,1,1,2,-3,9.23401990341538,8,0.9,10,0.8,0,0,0,0,0,0,"Unambiguous"
1.2,119.034838755208,"C4H8O4","O4","CHO",4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.042115207368,119.03498229224,-1.19572227962829,1.2,119,118.901923390846,0.0980766091535799,1,1,2,-3,9.23401990341538,8,0.9,10,0.8,0,0,0,0,0,0,"Unambiguous"
1.7,119.013498742882,"C7H4O2","O2","CHO",7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.020775195042,119.01385292004,-2.95096542410139,2.95,119,118.880607206969,0.119392793031281,6,0.285714285714286,0.571428571428571,4,9.23239456709231,9,1,16,0.2,0,0,0,0,0,0,"Unambiguous"
5.8,118.029898174749,"C7H5NO","NO","CHNO",7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119.037174626909,118.02983733704,0.511081593318398,0.51,118,117.898104936017,0.101895063983179,6,0.142857142857143,0.714285714285714,5,9.15670106070769,9,1,16,0.3,0,0,0,0,0,0,"Unambiguous"
54.8,117.05575761208,"C5H10O3","O3","CHO",5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118.06303406424,117.05571773374,0.337771597853803,0.34,117,116.925052107402,0.0749478925975353,1,0.6,2,-2,9.08176878353077,8,0.9,12,0.8,0,0,0,0,0,0,"Unambiguous"
11.1,117.034627599875,"C8H6O","O","CHO",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118.041904052035,117.03458836154,0.332410216347154,0.33,117,116.903945689158,0.09605431084195,6,0.125,0.75,5,9.08014344720769,9,1,18,0.3,0,0,0,0,0,0,"Unambiguous"
22.3,117.019367591061,"C4H6O4","O4","CHO",4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118.026644043221,117.01933222844,0.299615573199057,0.3,117,116.888702719806,0.111297280194051,2,1,1.5,-2,9.07896989850769,8,0.9,10,0.6,0,0,0,0,0,0,"Unambiguous"
10.2,116.07174704371,"C5H11NO2","NO2","CHNO",5,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.07902349587,116.07170215074,0.383441611979808,0.38,116,115.942140294024,0.0578597059763126,1,0.4,2.2,-1,9.00607527714615,8,0.9,12,0.9,0,0,0,0,0,0,"Unambiguous"
2.6,116.03535702269,"C4H7NO3","NO3","CHNO",4,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.04263347485,116.03531664544,0.344978998077377,0.34,116,115.905790906427,0.0942090935728288,2,0.75,1.75,-1,9.00327639212308,8,0.9,10,0.7,0,0,0,0,0,0,"Unambiguous"
1.9,115.003866426896,"C4H4O4","O4","CHO",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116.011142879056,115.00368216464,1.58831514752019,1.59,115,114.875452082246,0.124547917753574,3,1,1,-1,8.9239198936,8,0.9,10,0.4,0,0,0,0,0,0,"Unambiguous"
4.3,114.056265879556,"C5H9NO2","NO2","CHNO",5,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.063542331716,114.05605208694,1.85803958110635,1.86,114,113.928909634144,0.0710903658564632,2,0.4,1.8,0,8.85102527223846,8,0.9,12,0.8,0,0,0,0,0,0,"Unambiguous"
4.1,114.019775858479,"C4H5NO3","NO3","CHNO",4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.027052310639,114.01966658164,0.95000990576436,0.95,114,113.89246035815,0.107539641849797,3,0.75,1.25,0,8.84822638721539,8,0.9,10,0.5,0,0,0,0,0,0,"Unambiguous"
