CitationYear,Citation,evaluationMetric,System,PageSource,Site,longitude,latitude,Sample,incubationTime_d,DOCf_mgL,DOCi_mgL,addedNutrients,TDNi_mgNL,DINi_mgNL,SRPi_mgPL,TDP_mgPL
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 24-Jun, 10% inocolum",7,6.432,6.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 24-Jun, 10% inocolum",14,6.528,6.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 24-Jun, 10% inocolum",28,5.1904,6.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, no inocolum",2,3.5326,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, no inocolum",7,4.0324,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, no inocolum",14,3.9168,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, no inocolum",28,3.8828,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 1% inocolum",2,3.2901,3.3,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 1% inocolum",7,3.8676,3.3,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 1% inocolum",14,3.8511,3.3,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 1% inocolum",28,3.762,3.3,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 10% inocolum",2,3.4272,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 10% inocolum",7,3.9814,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 10% inocolum",14,4.0256,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 28-Jul, 10% inocolum",28,3.91,3.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, no inocolum",2,7.5012,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, no inocolum",7,7.5012,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, no inocolum",14,8.9528,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, no inocolum",28,7.4784,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 1% inocolum",2,7.5164,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 1% inocolum",7,7.4176,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 1% inocolum",14,7.4328,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 1% inocolum",28,7.3492,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 10% inocolum",2,7.3568,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 10% inocolum",7,7.4176,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 10% inocolum",14,8.056,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Kolyma River,68.74,161.28,"Kolyma, 30-Aug, 10% inocolum",28,7.22,7.6,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, no inocolum",2,26.3412,27.1,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, no inocolum",7,25.6095,27.1,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, no inocolum",14,25.1217,27.1,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, no inocolum",28,24.5526,27.1,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 1% inocolum",2,24.3122,25.7,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 1% inocolum",7,24.1323,25.7,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 1% inocolum",14,24.1323,25.7,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 1% inocolum",28,23.3356,25.7,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 10% inocolum",2,23.622,25.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 10% inocolum",7,23.4696,25.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 10% inocolum",14,23.6474,25.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 18-Jun, 10% inocolum",28,23.0378,25.4,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, no inocolum",2,20.9945,19.9,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, no inocolum",7,23.084,19.9,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, no inocolum",14,23.2432,19.9,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, no inocolum",28,22.885,19.9,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 1% inocolum",2,20.62,20,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 1% inocolum",7,23.48,20,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 1% inocolum",14,22.7,20,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 1% inocolum",28,22.94,20,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 10% inocolum",2,20.5471,19.7,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 10% inocolum",7,23.0293,19.7,No,NA,NA,NA,NA
2015,"Vonk, J. E., Tank, S. E., Mann, P. J., Spencer, R. G. M., Treat, C. C., Striegl, R. G., et al. (2015). Biodegradability of dissolved organic carbon in permafrost soils and aquatic systems: a meta-analysis. Biogeosciences, 12(23), 6915–6930. https://doi.org/10.5194/bg-12-6915-2015",BDOC,River,Supplement,Y3 stream,68.76,161.45,"Y3, 21-Jul, 10% inocolum",14,23.0687,19.7,No,NA,NA,NA,NA
